icao24,firstseen,takeofftime,lastseen,landingtime,callsign,estdepartureairport,airportofdeparture,estarrivalairport,airportofdestination,model, typecode, registration
abffca,1662075827.0,,1662076908,,N872WT  ,KCMA,,KVNY,,SR20,,N872WT
4d0243,1662132254.0,1662132255.0,1662135381,1662135380.0,LXLMS   ,LIPZ,LIPZ,LFMN,LFMN,Dassault Falcon 7X,FA7X,LX-LMS
a9607c,1662143561.0,,1662144544,,N703JA  ,,,41OH,,BD-100-1A10,,N703JA
a0628f,1662135132.0,,1662151604,,AAL2856 ,KLAX,,KMIA,,A321-231,A321,N124AA
a6bf31,1662133811.0,,1662139940,,N5339M  ,KAPA,,KAPA,,172S,,N5339M
a54d0a,1662132427.0,,1662136957,,OXF1296 ,KFFZ,,4AZ0,,PA-28-181,,N4400W
c07f2f,1662130629.0,,1662139619,,,CYVR,,CYEG,,DHC-8-402 (Dehavilland),DH8D,C-GWEG
010145,1662087045.0,,1662088461,,MSR714  ,,OLBA,,HECA,737NG 866/W,B738,SU-GDY
a67928,1662127284.0,,1662128872,,EJA516  ,KMQS,,KTEB,,680A,,N516QS
471fa4,1662133053.0,,1662136908,,WZZ1351 ,,,LOWW,,Airbus A321-271NX,A21N,HA-LZO
a798c6,1662137263.0,,1662139048,,EJA589  ,KSWF,,KART,,560XL,C56X,N589QS
78021b,1662095674.0,,1662105231,,CPA005D ,RJAA,,RCTP,,Boeing 747-467ER(F),B744,B-LIE
a85e46,1662079557.0,,1662082599,,N6383S  ,KCNO,,KCNO,,150G,,N6383S
800c15,1662085743.0,,1662089363,,IGO6463 ,,,VOBL,,A320 271NSL,A20N,VT-ITT
a70362,1662092721.0,,1662099956,,N551CP  ,KTZR,,KTZR,,369FF,H500,N551CP
a9335a,1662139453.0,,1662150885,,NKS566  ,KLAS,,KIND,,A320-232,,N692NK
aaffd5,1662150141.0,,1662150947,,N808CP  ,KMTN,,KMTN,,AS 350 B3,AS50,N808CP
a35383,1662106748.0,,1662108249,,REH16   ,KSBD,,KOKB,,EC 135 P2+,EC35,N313RX
469dc1,1662136325.0,,1662138505,1662138504.0,SEH282  ,,LGAV,LGRP,LGRP,A320-251N,A20N,SX-GNA
a769a3,1662117524.0,,1662123984,,JIA5424 ,KPNS,,KDCA,,CL-600-2D24,CRJ9,N577NN
4ca812,1662114303.0,,1662128958,,RYR82GU ,LGRP,,EGBB,,BOEING 737-8AS,B738,EI-EKS
02006e,1662077807.0,1662077808.0,1662091303,,RAM272  ,GMMN,GMMN,,HECA,737NG 85P/W,B738,CN-ROJ
a6aa6e,1662125032.0,,1662145170,,ASA769  ,KMSP,,PANC,,737-890,B738,N529AS
0c203b,1662154862.0,,1662155515,,CMP247  ,,,MPMG,,737NG 8V3/W,B738,HP-1535CMP
a02e0a,1662151055.0,,1662162480,,AAL1913 ,KDFW,,ME26,,A320-214,A320,N110UW
896317,1662096379.0,,1662107729,,UAE565  ,VOBL,,OMDB,,Boeing 777-31HER,B77W,A6-ENU
48ad87,1662120690.0,1662120626.0,1662126238,1662126235.0,LOT6JF  ,LBSF,LBSF,EPWA,EPWA,,,
a4b5b3,1662077693.0,,1662081896,,SIL79   ,,,KFXE,,ATR42-500,,N402SV
503e7f,1662143754.0,1662143757.0,1662151259,1662151238.0,LYAXO   ,EPKK,EPKK,LOWG,LOWG,,,
a01a4e,1662155735.0,,1662159800,,KAP16   ,KBOS,,KSLK,,402C,,N1055
7c6278,1662152656.0,,1662154113,,TQI     ,YBCG,,YRED,,Cessna 208B Grand Caravan,C208,VH-TQI
800b8c,1662144278.0,,1662147113,,IAD547  ,VILK,,VIDP,,A320 216,A320,VT-APJ
89409b,1662064703.0,,1662088774,,GFA144  ,OBBI,,,,Airbus A320-251N,A20N,A9C-TD
a8fae9,1662138792.0,,1662139855,,N678RB  ,K2R2,,K2R2,,172S,,N678RB
4050f2,1662102068.0,,1662103305,,GCEKJ   ,EGTK,,EGLP,,AEROTECHNIK EV-97A EUROSTAR Eurostar,EV97,G-CEKJ
a69abb,1662079035.0,,1662080379,,N5244N  ,KDMW,,KDMW,,182Q,,N5244N
a17d5c,1662125325.0,,1662132140,,N1952   ,KCXY,,KBVY,,A36,,N1952
a36200,1662150555.0,,1662154941,,DAL1509 ,KDTW,,KMSP,,A319-114,A319,N317NB
e490f0,1662102365.0,,1662119624,,TAM8004 ,,,SPJC,,A320 214SL,A320,PR-OCN
471da8,1662096057.0,1662096455.0,1662098156,,WZZ1187 ,LHBP,LHBP,,LRTM,,,
a35725,1662132068.0,,1662134309,,N314RA  ,KROC,,KROC,,,,
440244,1662136134.0,1662136135.0,1662141844,1662141876.0,OEGRA   ,LEPA,LEPA,LSZR,LSZR,Cessna Citation CJ3,C25B,OE-GRA
a07ccb,1662092710.0,,1662099069,,N130SK  ,KLGB,,KLGB,,R44 II,R44,N130SK
7c3d42,1662158817.0,,1662160331,,MDW     ,YMEN,,YMEO,,,,
3830da,1662110483.0,,1662111859,,HH130J  ,LFNR,,LFML,,,,
a9bf28,1662070109.0,,1662077019,,N727SL  ,KSQL,,KSQL,,SR22,,N727SL
a00244,1662084498.0,,1662086998,,N1ZC    ,KSGR,,KSAT,,680,C680,N1ZC
152042,1662103200.0,,1662112001,,SVR221  ,UUDD,,,,Airbus A321-211,A321,RA-73794
89408f,1662072625.0,,1662093939,,GFA020  ,,,OBBI,,Boeing 787-9 Dreamliner,B789,A9C-FE
a149c1,1662097297.0,,1662100197,,SKW3338 ,KLAX,,KLAS,,ERJ 170-200 LR,E75L,N182SY
4cad29,1662098022.0,,1662111506,1662111505.0,RYR81WF ,,LEMG,EYKA,EYKA,Boeing 737 MAX 8-200,B38M,EI-HET
ac3d60,1662160950.0,,1662162559,,N888US  ,KORD,,KORD,,369A,H500,N888US
86cef4,1662121233.0,,1662154822,,ANA126  ,RJTT,,KLAX,,787 8,B788,JA805A
aca99c,1662113678.0,,1662117517,,DAL1349 ,31II,,KATL,,737-900ER,,N915DU
aaaaee,1662148023.0,,1662150198,,N787EC  ,,,KSSF,,DA 40,,N787EC
ac28fb,1662150220.0,,1662152368,,N883AA  ,KDVO,,KTRK,,PC-12/47E,,N883AA
49d452,1662100104.0,,1662108561,,OKHFH   ,LKHK,,,,Pilatus PC-12 NG,PC12,OK-HFH
a32367,1662095802.0,,1662101265,,DAL2104 ,KSLC,,KSFO,,BD-500-1A11,,N301DU
47878d,1662108751.0,,1662112479,,NOZ1052 ,ENGM,,EPGD,,Boeing 737-8JP,B738,LN-DYX
acc61e,1662147910.0,,1662154072,,ASH5893 ,KSTS,,KPHX,,CL-600-2D24,CRJ9,N922FJ
152011,1662117522.0,,1662124977,,AFL1321 ,ULMM,,UUEE,,Airbus A320-214,A320,RA-73745
84b4b7,1662098565.0,,1662101587,,APJ535  ,RJAA,,,,Airbus A320-251N,A20N,JA208P
400e59,1662101061.0,1662101032.0,1662106408,1662106427.0,EZY73ML ,EGKK,EGKK,LIME,LIME,AIRBUS A319-111,A319,G-EZAW
7c6fcc,1662091576.0,,1662092711,,WDA     ,YBSS,,YMEN,,Cessna 172N Skyhawk,C172,VH-WDA
7502c2,1662105067.0,,1662107908,,MXD2205 ,,,WMKK,,737NG 9GPER/W,B739,9M-LNF
a33996,1662119675.0,,1662126234,,N307CS  ,KCDW,,90VA,,T206H,,N307CS
e49932,1662131430.0,,1662133912,,CO71    ,SDLL,,SDPY,,,,
47a3b0,1662141012.0,,1662142978,,NOZ57W  ,,,ENGM,,,B738,LN-ENN
ac2bf8,1662123735.0,,1662131697,,ASH6014 ,KIAD,,KMIA,,ERJ 170-200 LR,E75L,N88341
abb972,1662142260.0,,1662147108,,SWA1222 ,KRNO,,KPHX,,737-800,B738,N8546V
3ff10c,1662132642.0,,1662133252,,DMYLB   ,EDGT,,EDGT,,,,
acc23f,1662099547.0,,1662111203,,DAL2814 ,,,KATL,,737-900ER,,N921DU
a2bba4,1662122865.0,,1662142090,,UAL311  ,KBOS,,KLAX,,737-9,,N27511
4baa0d,1662094957.0,,1662097582,,THY4XS  ,,,LGTS,,A320 232,A320,TC-JPM
34608e,1662133180.0,1662133181.0,1662135959,,VLG28TP ,LPPT,LPPT,,LEBB,Airbus A320-271N,A20N,EC-NAY
a93711,1662112215.0,,1662120585,,NKS1005 ,KPHL,,KFLL,,A320-232,A320,N693NK
7c6c9f,1662087323.0,,1662094609,,JST796  ,YMML,,YNSH,,A320-232,A320,VH-VQP
a1f50c,1662146490.0,,1662148855,,N225RA  ,KITH,,KROC,,172S,,N225RA
801464,1662120216.0,,1662122721,,VTI156  ,,,VIDP,,Airbus A321-251NX,A21N,VT-TVD
abe6bc,1662145195.0,,1662148168,,N866SL  ,KTOA,,KTOA,,SLING LSA,,N866SL
152058,1662101232.0,,1662114196,,SV174   ,,,USSS,,Airbus A319-112,A319,RA-73816
4ca8d6,1662150795.0,,1662154649,,RYR6PX  ,,,,,BOEING 737-8AS,B738,EI-ENK
39856b,1662134838.0,1662134839.0,1662141135,1662141132.0,AFR59YT ,ESGG,ESGG,LFPG,LFPG,E190STD,E190,F-HBLL
a981c8,1662135843.0,,1662137714,,N711WR  ,21XS,,KT19,,G-IV,,N711WR
aa7427,1662126996.0,,1662135315,,UAL2421 ,KMCO,,KORD,,737-824,B738,N77296
a3afe1,1662142860.0,,1662153478,,XSR337  ,K0A7,,KAPA,,EMB-505,E55P,N337AS
4601f6,1662101642.0,,1662107699,,FIN2XM  ,EYVI,,EFHK,,ATR 72 500,AT75,OH-ATI
0d0a3a,1662128825.0,,1662134249,,SLI792  ,,,KSLC,,EMB-190 AR,E190,XA-ALZ
a4a476,1662155724.0,,1662156776,,NAC8201 ,KLAX,,,,767-323,,N399CM
407c68,1662108330.0,,1662109602,,BND92C  ,EGPD,,,,Airbus Helicopters H175,EC75,G-MCSP
a6b42a,1662150098.0,,1662153025,,CNS500  ,KHYA,,KHPN,,PC-12/47E,PC12,N531AF
44029f,1662087471.0,,1662091521,,AUA8RW  ,LBSF,,LOWW,,,,
7c2d9b,1662085443.0,,1662087761,,JAL     ,YSBK,,YSBK,,,,
c03711,1662150270.0,,1662153997,,WEN3193 ,CYXE,,CYYC,,DHC-8-402 (Dehavilland),DH8D,C-FUWE
48ad09,1662129532.0,,1662131665,,LOT518  ,,,EPWA,,EMB-175 LR,E75S,SP-LIK
ab46c3,1662141556.0,,1662146008,,N8257H  ,KCPT,,,,58,,N8257H
4601f8,1662106020.0,,1662113063,,FIN863  ,EFHK,,ESGG,,ATR 72 500,AT75,OH-ATK
ab51b0,1662143535.0,,1662152086,,N8285X  ,MO29,,KFOD,,172C,,N8285X
a189e4,1662115217.0,,1662118649,,FRG7400 ,KRST,,KMKE,,99,BE99,N199CZ
4caa5a,1662143777.0,1662143778.0,1662150709,1662150741.0,RYR79BN ,LEPA,LEPA,EBCI,EBCI,BOEING 737-8AS,B738,EI-EVV
a67014,1662126591.0,,1662130990,,N5138R  ,KBJC,,KBJC,,172M,,N5138R
06a0b0,1662076044.0,,1662083878,,QTR75B  ,,,OTHH,,787 8,B788,A7-BCL
ab355c,1662153570.0,,1662157283,,JBU1185 ,KJFK,,KRDU,,A320-232,A320,N821JB
0d0d02,1662155406.0,,1662157078,,XAMMN   ,,,,,Learjet 35A,LJ35,XA-MMN
a258be,1662127733.0,,1662136048,,AAY3017 ,KGRR,,KSRQ,,A320-214,A320,N250NV
aa384e,1662128058.0,,1662128673,,N758FR  ,KHWV,,KHWV,,R172K,,N758FR
7812e6,1662106374.0,,1662107123,,CHH7801 ,ZBAA,,,,,,
a0d724,1662107513.0,,1662112917,,UPS1088 ,KSDF,,KSWF,,A300 F4-622R,A306,N153UP
ad8ed4,1662072407.0,,1662089831,,ASA147  ,KSEA,,KMCO,,737-9,,N973AK
a21bf6,1662131408.0,,1662132537,,N235KB  ,KOSU,,KI74,,,,
8a08c0,1662100987.0,,1662101707,,SJV810  ,,,,,Airbus A320-232,A320,PK-SJS
adaeed,1662143882.0,,1662145728,,DAL2651 ,KGMU,,KATL,,717-200,B712,N981AT
800c65,1662125748.0,,1662129110,,IGO7116 ,,,VECC,,,,
ad237f,1662157097.0,,1662159410,,AAL1829 ,KDFW,,KTUL,,737-823,B738,N946AN
a00929,1662153452.0,,1662157733,,RPA4871 ,,,KDCA,,ERJ 170-200 LR,E75S,N101HQ
a6c80f,1662128245.0,,1662132734,,N536PU  ,KMIC,,KMIC,,PA-28-161,,N536PU
a7e279,1662081415.0,,1662084887,,JIA5617 ,KPHL,,KMHT,,CL-600-2D24,,N607NN
a266b9,1662140898.0,,1662145092,,N254DV  ,KSGF,,KGRR,,EMB-550,,N254DV
a42a47,1662139550.0,,1662143156,,N368CS  ,KHND,,KMHR,,390,PRM1,N368CS
a70dbc,1662137610.0,,1662138823,,N5536B  ,KGXY,,KCYS,,182,,N5536B
a4034f,1662157146.0,,1662159506,,JBU1232 ,KLGA,,KBOS,,ERJ 190-100 IGW,E190,N358JB
39cf0a,1662131511.0,,1662159342,,AFR026  ,LFPG,,KIAD,,A350-941,A359,F-HTYK
a9e908,1662125749.0,,1662126982,,N738CU  ,KMSN,,KJVL,,TR182,,N738CU
4ca800,1662092639.0,,1662096078,,ITY1722 ,,,LIRF,,A320-216,A320,EI-DTK
152061,1662130633.0,,1662140399,,SVR1344 ,,,UUDD,,A320-214 ,A320,RA-73825
a6932d,1662120254.0,,1662123326,,N5223R  ,KOPF,,KOPF,,172M,,N5223R
846250,1662156664.0,,1662159590,,ADO61   ,RJTT,,,,737NG 781/W,B737,JA12AN
a083c4,1662145204.0,,1662157773,,N132MT  ,FL95,,KCHA,,,,
a28f7d,1662139421.0,,1662140194,,N264SV  ,,,KTVY,,208B,,N264SV
a57666,1662150703.0,,1662159963,,LXJ451  ,KTYS,,MBPV,,GIV-X (G450),G450,N451FX
c080cd,1662131659.0,,1662136586,,WEN3305 ,CYYC,,CYXX,,DHC-8-402 (Dehavilland),DH8D,C-GWUE
a31533,1662082643.0,,1662086632,,SWA344  ,KBNA,,KDTW,,737-7H4,B737,N298WN
3cc2eb,1662114523.0,,1662117483,,DCBCT   ,EDLI,,LSZC,,Citation CJ4,C25C,D-CBCT
151fd2,1662101117.0,,1662114263,,CTU2141 ,UUDD,,UUDD,,Airbus A319-114,A319,RA-73682
a8aa77,1662139338.0,,1662139943,,PDT6056 ,KCLT,,,,EMB-145LR,E145,N658AE
89644e,1662132931.0,,1662147559,,UAE210  ,,,OMDB,,777 300ER,B77W,A6-EPY
a6e4a2,1662142540.0,,1662144251,,N543SA  ,KMYF,,37CA,,206B,B06,N543SA
c0308d,1662128122.0,,1662129624,,CFSKA   ,CYWG,,,,A100 (Beech),BE10,C-FSKA
a032d8,1662144008.0,,1662147001,,N1114K  ,KMOD,,0CA3,,King Air B200,BE20,N1114K
a5b059,1662121805.0,,1662128567,,ERU466  ,KDAB,,KDAB,,172S,,N466ER
ad385f,1662067896.0,,1662080001,,AAL2818 ,KLGA,,KDFW,,737-823,B738,N951AA
a32f85,1662153924.0,,1662154955,,N304PT  ,KMCC,,KCCR,,PC-XII 45,PC12,N304PT
a71ecd,1662122953.0,,1662127946,,N558TA  ,K2G1,,5OH9,,T206H,,N558TA
4aca47,1662147543.0,,1662149114,,NSZ9RA  ,EKCH,,EKYT,,737-8JP,B738,SE-RRG
a1d0a3,1662113043.0,,1662115728,,RPA5740 ,KPHL,,KBOS,,ERJ 170-200 LR,E75S,N216JQ
a71295,1662078524.0,,1662083577,,        ,,,KDAL,,GVI (G650ER),,N555GA
a00144,1662141278.0,,1662142683,,N1NX    ,7NC9,,KFAY,,D95A,,N1NX
a53ae8,1662135591.0,,1662137757,,PGN436  ,KFRG,,K5B2,,B200GT,BE20,N436RJ
45cab6,1662104725.0,,1662106722,,DNU75M  ,EKKA,,EKCH,,ATR 72-600,AT76,OY-RUV 
4bd182,1662069860.0,,1662079425,,TWI301  ,,,,,737 4Q8,B734,TC-TLB
a4c865,1662148720.0,,1662157207,,UAL1167 ,KFLL,,KEWR,,A320-232,A320,N407UA
acd0c2,1662132876.0,,1662135419,,ENY4171 ,KORD,,KCVG,,EMB-145LR,E145,N925AE
acca1c,1662134140.0,,1662138852,,N923JE  ,KMKC,,KAPA,,FALCON 2000,F2TH,N923JE
a45210,1662081319.0,,1662089899,,FFT1940 ,KLAS,,KT54,,A320-251N,,N378FR
47340e,1662088872.0,,1662097499,1662097498.0,WZZ1730 ,,UGKO,EPGD,EPGD,A320 232,A320,HA-LPN
ac297b,1662117485.0,,1662122232,,FDX15   ,RJAA,,,,777FHT,B77L,N883FD
4d234c,1662093654.0,,1662098968,,RYR3P   ,LIPE,,LFPC,,Boeing 737 MAX 8-200,B38M,9H-VUM
346408,1662107136.0,,1662110487,,EAX161  ,LELL,,LELL,,Tecnam P2002 Sierra,SIRA,EC-NHS
471e16,1662148120.0,,1662152761,1662152707.0,TVL5088 ,,LGPZ,LHBP,LHBP,737NG 8CX/W,B738,HA-LKG
c06047,1662093420.0,,1662094164,,CGKLY   ,CYWG,,CJB3,,Airbus Helicopters BK117 D-2,EC45,C-GKLY
c057b7,1662146467.0,,1662148122,,GHFQ    ,CAH3,,CCI9,,172H (Cessna),,C-GHFQ
a7b133,1662111931.0,,1662114954,,JIA5654 ,KDCA,,2NC1,,CL-600-2D24,CRJ9,N595NN
ac0f03,1662115832.0,,1662128279,,SWA2847 ,KHOU,,KOAK,,737-8,,N8760L
3964e3,1662093969.0,,1662097283,,TVF10NM ,LFPO,,LFMP,,737NG 8K2/W,B738,F-GZHD
a74871,1662092913.0,,1662099524,,ATN4345 ,KORD,,KAFW,,767-338,,N569AZ
02007d,1662155774.0,,1662157004,,RAM513  ,GMMN,,,,737-8B6 (W),B738,CN-ROR
ac9e9a,1662083966.0,,1662093161,,FDX6238 ,LFPG,,,,757-28A,B752,N912FD
4d2225,1662140130.0,,1662144893,,RYR173M ,,,LROP,,Boeing 737-8AS (W),B738,9H-QEN
7c4c67,1662108021.0,,1662123443,,PDL     ,YPKG,,YPJT,,Piper PA-24-260 Comanche,PA24,VH-PDL
ac0c41,1662129032.0,,1662132769,,SWA313  ,KBWI,,KDTW,,737-8,,N8757L
51111d,1662144608.0,,1662157485,,TOM580  ,EIDW,,,, Airbus A320-232 ,A320,ES-SAZ
4ca9c2,1662097389.0,,1662104535,,RYR452  ,EGNT,,,,BOEING 737-8AS,B738,EI-EVB
acb636,1662137291.0,,1662140841,,AAL2058 ,KMCO,,,,A321-231,A321,N918US
a04e24,1662111650.0,,1662120519,,FDX1414 ,,,KTUS,,767-300F,,N119FE
4cab69,1662149731.0,,1662151385,1662151382.0,MSA750  ,,LIEE,LIRF,LIRF,Boeing 737-490(SF),B734,EI-GUA
151d86,1662079224.0,,1662086077,,AFL1409 ,,,UUEE,,737-8LJ ,B738,RA-73094
a0f887,1662125138.0,,1662128615,,N861TW  ,KPNE,,KMPO,,150L,,N16152
aae95d,1662124682.0,,1662126149,,ALLEN202,K0F2,,KAFW,,PA-44-180,,N802AT
a9cd47,1662082276.0,,1662086159,,RPA3445 ,KEWR,,KCMH,,ERJ 170-200 LR,E75L,N730YX
861c10,1662085592.0,,1662091456,,ANA326  ,,,RJGG,,737NG 881/W,B738,JA60AN
aac4c4,1662150908.0,,1662152031,,SKW4720 ,,,KDEN,,CL-600-2C10,CRJ7,N793SK
a2b133,1662140102.0,,1662149546,,UAL1913 ,KIAH,,KLAS,,737-8,,N27266
4ca61f,1662096956.0,1662096952.0,1662105310,1662105312.0,RYR38DD ,LEMD,LEMD,EGPH,EGPH,BOEING 737-8AS,B738,EI-DWS
a9b90b,1662161488.0,,1662162185,,N7254H  ,PAMR,,PAGQ,,206H,,N7254H
48c139,1662103779.0,1662103714.0,1662110931,1662111227.0,RYR6CE  ,LEGE,LEGE,EPWR,EPWR,Boeing 737-8AS (W),B738,SP-RKQ
a05dd8,1662154673.0,,1662162465,,UAL2304 ,,,,,737-824,B738,N12221
a8c811,1662064863.0,,1662078194,,N665P   ,KMRY,,02FL,,GVII-G600,,N665P
394c0f,1662123001.0,,1662127646,,AFR25CA ,LFML,,LFPG,,A321 212,A321,F-GTAP
a2d62c,1662087539.0,,1662092287,,LAK282  ,KHPN,,KPTK,,560,,N282HV
44b028,1662133191.0,,1662140751,1662140750.0,AAB793  ,,FZQA,EBBR,EBBR,Dassault Falcon 7X,FA7X,OO-LAH
0080fe,1662119772.0,,1662125758,,TTN369  ,FACT,,FAOR,,45,LJ45,ZS-AJD
48a5cb,1662132370.0,,1662135471,,SPKOL   ,EPSY,,EPBC,,Cessna 152 II,C152,SP-KOL
add0ff,1662140520.0,,1662142608,,N99HF   ,KISP,,KISP,,172S,,N99HF
3d167a,1662111652.0,1662111653.0,1662123042,1662123039.0,DEGTM   ,LFCH,LFCH,EDMB,EDMB,Cirrus SR22,SR22,D-EGTM
a16fc3,1662129946.0,,1662130619,,N192BS  ,KJYO,,WV17,,SR22,,N192BS
a42b45,1662121208.0,,1662133377,,DAL659  ,KJFK,,KAUS,,A320-212,A320,N368NW
a73059,1662151636.0,,1662160942,,SWA617  ,KSAT,,KTPA,,737NG 790/W,B737,N562WN
484442,1662102862.0,1662102879.0,1662108863,1662108800.0,KLM21E  ,EHAM,EHAM,LHBP,LHBP,737NG 8BK/W,B738,PH-BXU
accd52,1662124915.0,,1662127000,,TG10    ,46CO,,KPUB,,DA20-C1,,N924DA
881055,1662097473.0,,1662098366,,NOK574  ,VTBD,,,,737NG 88L/W,B738,HS-DBU
a1460a,1662124051.0,,1662129274,,SKW3418 ,KBOI,,KSJC,,ERJ 170-200 LR,E75L,N181SY
a4c7eb,1662075877.0,,1662078015,,N407PD  ,KCLT,,KCLT,,407,B407,N407PD
a15521,1662137237.0,,1662138942,,N185VG  ,KSAF,,KSAF,,A185F,,N185VG
a26793,1662114865.0,,1662117956,,ENY3587 ,,,KMIA,,EMB-175 200LR,E75L,N254NN
3ff094,1662117269.0,,1662120171,,DMHLG   ,EDQX,,EDQX,,WT9 Dynamic,WT9,D-MHLG
a6e258,1662121221.0,,1662128575,,UAL2185 ,KMCO,,KEWR,,737-824,B738,N54241
3e52f8,1662108649.0,,1662111594,,STQ222  ,LKLN,,EDLW,,Citation CJ2+,C25A,D-IWPS
add61d,1662130681.0,,1662133876,,N9908K  ,KBJC,,KBJC,,,,
a93711,1662150090.0,,1662151678,,NKS1329 ,,,KFLL,,A320-232,A320,N693NK
aa18ea,1662120814.0,,1662127399,,TWY31   ,,,KMDW,,CL-600-2B16,CL65,N75NP
ae08fb,1662127879.0,,1662135674,,WING97  ,KFBG,,KPOB,,C-12U-2 Huron,BE20,84-24378
a47487,1662139713.0,,1662143099,,N3864Q  ,03FA,,79FD,,172L,,N3864Q
45202c,1662143012.0,,1662154684,1662154738.0,BUC8567 ,,HEGN,EDDV,EDDV,,,
c038ca,1662125105.0,,1662141189,,ACA105  ,CYYZ,,CYVR,,B787-9,,C-FVND
a5b020,1662131046.0,,1662134881,,N466CJ  ,84TX,,,,525A,C25A,N466CJ
a3c62b,1662099841.0,,1662104408,,EJA342  ,,,KDEN,,680,C680,N342QS
478080,1662124656.0,,1662125807,,BHL275  ,,,ENBR,,S-92 A,S92,LN-OND
406792,1662109327.0,,1662111171,,GRVAH   ,EGBL,,EGHP,,VANS RV-7,RV7,G-RVAH
4ac9f8,1662105530.0,1662105531.0,1662110008,,SAS1777 ,EKCH,EKCH,,EKVG,A320-251N,A20N,SE-ROX
a35e8a,1662088808.0,,1662095933,,EJA316  ,KVNY,,,,EMB-505,E55P,N316QS
70c0fc,1662126271.0,,1662129298,,OMA656  ,,,,,Boeing 737 MAX 8,B38M,A4O-ME
c03525,1662076976.0,,1662077935,,CFUDG   ,CYVR,,CBQ2,,182J (Cessna),,C-FUDG
abed10,1662124936.0,,1662129919,,FDX5153 ,RJAA,,,,777-FS2,B77L,N868FD
a50857,1662157120.0,,1662159610,,SCA42   ,KSDL,,KSDL,,172S,,N423SC
a80c87,1662072202.0,,1662095573,,ASA66   ,PANC,,KSEA,,737-790,B737,N618AS
a675e8,1662105825.0,,1662113603,,VOI104  ,,,,,A320-233,A320,N515VL
4b1a34,1662128213.0,,1662133226,,EZS65VR ,LSGG,,EGKK,,A320-214,A320,HB-JYA
a976df,1662157087.0,,1662160499,,N709KA  ,,,CYCD,,DHC-3,DH3T,N709KA
aaa107,1662141742.0,,1662145543,,SWA2833 ,KOAK,,OR47,,737-7H4,B737,N784SW
c82335,1662148537.0,,1662151842,,ANZ265M ,,,NZWN,,ATR 72 600,AT76,ZK-MVK
3c6dd6,1662145717.0,,1662148458,,GWI8WK  ,EDDH,,EDDL,,Airbus A319 112,A319,D-AKNV
0d827e,1662147233.0,,1662147958,,8PEAL   ,TBPB,,,,King Air B200,BE20,YV3015
a39e7d,1662115470.0,,1662120628,,AAY2864 ,KSFB,,KPVG,,A319-111,A319,N332NV
aa3945,1662150137.0,,1662151141,,N758RN  ,K17N,,0NJ6,,R172K,,N758RN
398565,1662128528.0,1662128529.0,1662133736,1662133735.0,AFR26VR ,EKBI,EKBI,LFPG,LFPG,EMB-190 LR,E190,F-HBLF
a9e6cc,1662128660.0,,1662130972,,N737TY  ,KTKI,,XA65,,172N,,N737TY
acbeab,1662089627.0,,1662096709,,FDX6246 ,LFPG,,LPPR,,757-23A,B752,N920FD
a41cf8,1662089074.0,,1662094393,,UPS1081 ,KEWR,,KSDF,,767-346,,N364UP
a37250,1662131107.0,,1662132070,,N321CY  ,ME64,,ME64,,DHC-6 Twin Otter 200,DHC6,N321CY
3c55c5,1662129662.0,,1662137006,,EWG3JK  ,EDDL,,LEPA,,,,
881053,1662089252.0,,1662095332,,NOK3136 ,VTBD,,,,737NG 86N/W,B738,HS-DBS
3c5433,1662081656.0,1662081795.0,1662086812,,BCS3UP  ,EBMB,EBBR,,LEVT,A300 B4-622RF,A306,D-AEAS
a0823a,1662138570.0,,1662141268,,N1317E  ,KEDC,,KEDC,,172N,,N1317E
4d2162,1662123408.0,,1662154493,1662157964.0,MLM712  ,,LGKL,LGAV,OERK,737 548/W,B735,9H-MAC
4ca226,1662105313.0,,1662114005,,RYR4FG  ,EGNT,,LEPA,,BOEING 737-8AS,B738,EI-DCJ
ab4c78,1662133815.0,,1662137480,,N827SM  ,KJVY,,KRDU,,680,,N827SM
a553b0,1662117756.0,,1662119136,,SKW3571 ,05II,,KDTW,,CL-600-2B19,CRJ2,N442SW
896582,1662081364.0,,1662083365,,ABY272  ,,,OMFJ,,Airbus A321-251NX,A21N,A6-ATD
a3df4a,1662149107.0,,1662157930,,FFT2138 ,KLAS,,KIAH,,A320-251N,,N349FR
c81ce8,1662087251.0,,1662089549,,MSY212  ,,,NZPM,,Diamond DA40 Diamond Star,DA40,ZK-MTK
471f7a,1662155974.0,,1662161729,,WZZ2407 ,LFHC,,,,,,
ac6d10,1662119915.0,,1662123265,,N90CL   ,2IL7,,KCPS,,206B Jet Ranger III,B06,N90CL
49d0f9,1662127381.0,1662127382.0,1662133241,1662133250.0,DFC44D  ,LKPR,LKPR,EGSS,EGSS,PA-46-500TP,P46T,OK-FLT
a1b626,1662136035.0,,1662141268,,N2092X  ,KEWB,,KTAN,,PA-28-161,,N2092X
407d21,1662148741.0,1662148743.0,1662157151,1662157141.0,EZY19KG ,LPFR,LPFR,EGGW,EGGW,,,
71bf30,1662122441.0,,1662123943,,ABL8831 ,RKSS,,,,A321 231,A321,HL7730
a3725a,1662082243.0,,1662088102,,DAL2411 ,KATL,,KLGA,,A321-211,A321,N321DH
47a218,1662110966.0,1662110966.0,1662117621,1662117599.0,NOZ56MG ,ENGM,ENGM,EDDM,EDDM,,B738,LN-ENR
aa5d2e,1662150340.0,,1662155697,,SWA2300 ,KDCA,,KMKE,,737-7H4,B737,N767SW
